PARTICIPANT_ID,SCHEDULED_TS,OUTGOING,ASSERTIVE,COMPASSIONATE,POLITE,HARDWORKING,ORGANIZED,WORRIED,DEPRESSED,CREATIVE,CURIOUS,Class/Schoolwork,Paid/Volunteer Work,Using Social Media,Watching TV,Videogames,Reading the News,Eating,Exercising,Hobby,Errands,Driving/Commuting,Resting/Relaxing,Socializing,Spiritual,Friend,Romantic Partner,Roommate,Family member,Coworker,Customer,Casual Aquaintance,Stranger,Other,INTERACTING,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness
s494580937,26-Jan-2024 10:00,1,2,1,3,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,0,1.5,2,2,1.5,2
s494580937,26-Jan-2024 20:00,5,6,6,6,6,3,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,0,5.5,6,4.5,3,3
s494580937,31-Jan-2024 17:30,2,2,4,5,5,4,3,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,2,4.5,4.5,4,2.5
s494580937,26-Jan-2024 12:30,6,3,6,6,6,6,6,3,3,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4.5,6,6,4.5,3.5
s494580937,26-Jan-2024 22:30,5,2,5,5,2,2,2,2,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,0,3.5,5,2,2,4.5
s494580937,31-Jan-2024 12:30,2,2,2,4,2,3,4,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2.5,4.5,2
s494580937,01-Feb-2024 12:30,6,3,4,5,2,5,3,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,4.5,4.5,3.5,2.5,3
s494580937,01-Feb-2024 22:30,3,5,2,2,3,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,2,3,2.5,2
s494580937,29-Jan-2024 20:00,7,3,7,6,2,3,2,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,5,6.5,2.5,1.5,2.5
s494580937,29-Jan-2024 10:00,2,2,3,2,1,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,0,2,2.5,1.5,3,1
s494580937,25-Jan-2024 12:30,6,6,6,6,6,6,6,6,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,6,6,6,6
s494580937,28-Jan-2024 15:00,3,3,5,5,6,5,5,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,3,5,5.5,3.5,2.5
